route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
16,1231,1215621,Transway1A,Tri519402,1,1477,165455,0,0
16,1232,1215622,Transway1A,Tri519402,1,1626,165455,0,0
16,1228,1215623,Transway1A,Tri519403,1,1032,165455,0,0
16,1229,1215624,Transway1A,Tri519403,1,1179,165455,0,0
16,1230,1215625,Transway1A,Tri519403,1,1328,165455,0,0
16,1231,1215626,Transway1A,Tri519403,1,1478,165455,0,0
16,1232,1215627,Transway1A,Tri519403,1,1627,165455,0,0
16,1228,1215628,Transway1A,Tri519404,1,1033,165455,0,0
16,1229,1215629,Transway1A,Tri519404,1,1180,165455,0,0
16,1230,1215630,Transway1A,Tri519404,1,1329,165455,0,0
16,1231,1215631,Transway1A,Tri519404,1,1479,165455,0,0
16,1232,1215632,Transway1A,Tri519404,1,1628,165455,0,0
16,1228,1215633,Transway1A,Tri519405,1,1031,165455,0,0
16,1229,1215634,Transway1A,Tri519405,1,1178,165455,0,0
16,1230,1215635,Transway1A,Tri519405,1,1327,165455,0,0
16,1231,1215636,Transway1A,Tri519405,1,1477,165455,0,0
16,1232,1215637,Transway1A,Tri519405,1,1626,165455,0,0
16,1228,1215638,Transway1A,Tri519406,1,1032,165455,0,0
16,1229,1215639,Transway1A,Tri519406,1,1179,165455,0,0
16,1230,1215640,Transway1A,Tri519406,1,1328,165455,0,0
16,1231,1215641,Transway1A,Tri519406,1,1478,165455,0,0
16,1232,1215642,Transway1A,Tri519406,1,1627,165455,0,0
16,1228,1215643,Transway1A,Tri519407,1,1033,165455,0,0
16,1229,1215644,Transway1A,Tri519407,1,1180,165455,0,0
16,1230,1215645,Transway1A,Tri519407,1,1329,165455,0,0
16,1231,1215646,Transway1A,Tri519407,1,1479,165455,0,0
16,1232,1215647,Transway1A,Tri519407,1,1628,165455,0,0
16,1228,1215648,Transway1A,Tri519408,1,1031,165455,0,0
16,1229,1215649,Transway1A,Tri519408,1,1178,165455,0,0
16,1230,1215650,Transway1A,Tri519408,1,1327,165455,0,0
16,1231,1215651,Transway1A,Tri519408,1,1477,165455,0,0
16,1232,1215652,Transway1A,Tri519408,1,1626,165455,0,0
16,1228,1215653,Transway1A,Tri519409,1,1032,165455,0,0
16,1229,1215654,Transway1A,Tri519409,1,1179,165455,0,0
16,1230,1215655,Transway1A,Tri519409,1,1328,165455,0,0
16,1231,1215656,Transway1A,Tri519409,1,1478,165455,0,0
16,1232,1215657,Transway1A,Tri519409,1,1627,165455,0,0
16,1228,1215658,Transway1A,Tri519410,1,1033,165455,0,0
16,1229,1215659,Transway1A,Tri519410,1,1180,165455,0,0
16,1230,1215660,Transway1A,Tri519410,1,1329,165455,0,0
16,1231,1215661,Transway1A,Tri519410,1,1479,165455,0,0
16,1232,1215662,Transway1A,Tri519410,1,1628,165455,0,0
16,1228,1215663,Transway1A,Tri519411,1,1031,165455,0,0
16,1229,1215664,Transway1A,Tri519411,1,1178,165455,0,0
16,1230,1215665,Transway1A,Tri519411,1,1327,165455,0,0
16,1231,1215666,Transway1A,Tri519411,1,1477,165455,0,0
16,1232,1215667,Transway1A,Tri519411,1,1626,165455,0,0
16,1228,1215668,Transway1A,Tri519412,1,1032,165455,0,0
16,1229,1215669,Transway1A,Tri519412,1,1179,165455,0,0
16,1230,1215670,Transway1A,Tri519412,1,1328,165455,0,0
16,1231,1215671,Transway1A,Tri519412,1,1478,165455,0,0
16,1232,1215672,Transway1A,Tri519412,1,1627,165455,0,0
16,1228,1215673,Transway1A,Tri519413,1,1033,165455,0,0
16,1229,1215674,Transway1A,Tri519413,1,1180,165455,0,0
16,1230,1215675,Transway1A,Tri519413,1,1329,165455,0,0
16,1231,1215676,Transway1A,Tri519413,1,1479,165455,0,0
16,1232,1215677,Transway1A,Tri519413,1,1628,165455,0,0
16,1228,1215678,Transway1A,Tri519414,1,1031,165455,0,0
16,1229,1215679,Transway1A,Tri519414,1,1178,165455,0,0
16,1230,1215680,Transway1A,Tri519414,1,1327,165455,0,0
16,1231,1215681,Transway1A,Tri519414,1,1477,165455,0,0
16,1232,1215682,Transway1A,Tri519414,1,1626,165455,0,0
16,1228,1215683,Transway1A,Tri519415,1,1032,165455,0,0
16,1229,1215684,Transway1A,Tri519415,1,1179,165455,0,0
16,1230,1215685,Transway1A,Tri519415,1,1328,165455,0,0
16,1231,1215686,Transway1A,Tri519415,1,1478,165455,0,0
16,1232,1215687,Transway1A,Tri519415,1,1627,165455,0,0
16,1228,1215688,Transway1A,Tri519416,1,1033,165455,0,0
16,1229,1215689,Transway1A,Tri519416,1,1180,165455,0,0
16,1230,1215690,Transway1A,Tri519416,1,1329,165455,0,0
16,1231,1215691,Transway1A,Tri519416,1,1479,165455,0,0
16,1232,1215692,Transway1A,Tri519416,1,1628,165455,0,0
16,1228,1215693,Transway1A,Tri519417,1,1031,165455,0,0
16,1229,1215694,Transway1A,Tri519417,1,1178,165455,0,0
16,1230,1215695,Transway1A,Tri519417,1,1327,165455,0,0
16,1231,1215696,Transway1A,Tri519417,1,1477,165455,0,0
16,1232,1215697,Transway1A,Tri519417,1,1626,165455,0,0
16,1228,1215698,Transway1A,Tri519418,1,1032,165455,0,0
16,1229,1215699,Transway1A,Tri519418,1,1179,165455,0,0
16,1230,1215700,Transway1A,Tri519418,1,1328,165455,0,0
16,1231,1215701,Transway1A,Tri519418,1,1478,165455,0,0
16,1232,1215702,Transway1A,Tri519418,1,1627,165455,0,0
16,1228,1215703,Transway1A,Tri519419,1,1033,165455,0,0
16,1229,1215704,Transway1A,Tri519419,1,1180,165455,0,0
16,1230,1215705,Transway1A,Tri519419,1,1329,165455,0,0
16,1231,1215706,Transway1A,Tri519419,1,1479,165455,0,0
